,targetname,datetime_str,datetime_jd,M1,solar_presence,k1,lunar_presence,RA,DEC,airmass,magextinct,Tmag,Nmag,alpha,lunar_elong,lunar_illum,Sky_motion,Sky_mot_PA,RelVel-ANG,target,H,G,V,surfbright,M2,k2,phasecoeff
75,192642 (1999 RD32),2025-07-02 05:30:00,2460858.729166667,,,,,36.24245,19.7965,999.0,,,,29.9734,142.4,43.7547,0.8429595,62.712106,-0.952068,1999 RD32,16.54,0.15,20.613,,,,
76,192642 (1999 RD32),2025-07-02 05:45:00,2460858.739583333,,,,,36.24576,19.79811,999.0,,,,29.9734,142.5,43.8691,0.8419128,62.673408,-0.975855,1999 RD32,16.54,0.15,20.613,,,,
77,192642 (1999 RD32),2025-07-02 06:00:00,2460858.75,,,,,36.24907,19.79973,999.0,,,,29.9735,142.7,43.9858,0.840844,62.635642,-0.99526,1999 RD32,16.54,0.15,20.614,,,,
78,192642 (1999 RD32),2025-07-02 06:15:00,2460858.760416667,,,,,36.25237,19.80134,999.0,,,,29.9735,142.8,44.1047,0.8397571,62.598967,-1.01022,1999 RD32,16.54,0.15,20.614,,,,
79,192642 (1999 RD32),2025-07-02 06:30:00,2460858.770833333,,,,,36.25567,19.80296,999.0,,,,29.9735,143.0,44.2258,0.838656,62.56354,-1.020687,1999 RD32,16.54,0.15,20.614,,,,
80,192642 (1999 RD32),2025-07-02 06:45:00,2460858.78125,,,,,36.25896,19.80457,999.0,,,,29.9735,143.1,44.3491,0.8375449,62.529512,-1.026633,1999 RD32,16.54,0.15,20.614,,,,
81,192642 (1999 RD32),2025-07-02 07:00:00,2460858.791666667,,,,,36.26225,19.80618,999.0,,,,29.9735,143.3,44.4743,0.8364279,62.497032,-1.02805,1999 RD32,16.54,0.15,20.614,,,,
82,192642 (1999 RD32),2025-07-02 07:15:00,2460858.802083333,,,,r,36.26553,19.8078,29.509,4.409,,,29.9735,143.4,44.6014,0.835309,62.466242,-1.024948,1999 RD32,16.54,0.15,20.614,,,,
83,192642 (1999 RD32),2025-07-02 07:30:00,2460858.8125,,,,,36.2688,19.80941,13.805,2.063,,,29.9735,143.6,44.7303,0.8341925,62.437276,-1.017356,1999 RD32,16.54,0.15,20.614,,,,
84,192642 (1999 RD32),2025-07-02 07:45:00,2460858.822916667,,,,,36.27207,19.81102,8.489,1.268,,,29.9735,143.7,44.8609,0.8330824,62.410263,-1.005323,1999 RD32,16.54,0.15,20.614,,,,
85,192642 (1999 RD32),2025-07-02 08:00:00,2460858.833333333,,,,,36.27534,19.81264,6.068,0.907,,,29.9735,143.9,44.993,0.8319829,62.385325,-0.988918,1999 RD32,16.54,0.15,20.615,,,,
86,192642 (1999 RD32),2025-07-02 08:15:00,2460858.84375,,,,,36.2786,19.81425,4.725,0.706,,,29.9734,144.0,45.1266,0.8308981,62.362574,-0.96823,1999 RD32,16.54,0.15,20.615,,,,
87,192642 (1999 RD32),2025-07-02 08:30:00,2460858.854166667,,,,,36.28185,19.81586,3.883,0.58,,,29.9734,144.2,45.2615,0.8298319,62.342115,-0.943365,1999 RD32,16.54,0.15,20.615,,,,
88,192642 (1999 RD32),2025-07-02 08:45:00,2460858.864583333,,,,,36.2851,19.81747,3.311,0.495,,,29.9734,144.4,45.3976,0.8287882,62.324042,-0.914452,1999 RD32,16.54,0.15,20.615,,,,
89,192642 (1999 RD32),2025-07-02 09:00:00,2460858.875,,,,,36.28835,19.81907,2.901,0.433,,,29.9734,144.5,45.5347,0.827771,62.308439,-0.881637,1999 RD32,16.54,0.15,20.615,,,,
90,192642 (1999 RD32),2025-07-02 09:15:00,2460858.885416667,,,,,36.29159,19.82068,2.595,0.388,,,29.9733,144.7,45.6727,0.8267838,62.29538,-0.845084,1999 RD32,16.54,0.15,20.615,,,,
91,192642 (1999 RD32),2025-07-02 09:30:00,2460858.895833333,,,,,36.29483,19.82229,2.36,0.353,,,29.9733,144.8,45.8115,0.8258303,62.284929,-0.804976,1999 RD32,16.54,0.15,20.615,,,,
92,192642 (1999 RD32),2025-07-02 09:45:00,2460858.90625,,,,,36.29806,19.82389,2.176,0.325,,,29.9732,145.0,45.9508,0.824914,62.277135,-0.761512,1999 RD32,16.54,0.15,20.616,,,,
93,192642 (1999 RD32),2025-07-02 10:00:00,2460858.916666667,,,,,36.30129,19.82549,2.029,0.303,,,29.9732,145.2,46.0906,0.8240382,62.27204,-0.71491,1999 RD32,16.54,0.15,20.616,,,,
94,192642 (1999 RD32),2025-07-02 10:15:00,2460858.927083333,,A,,,36.30452,19.8271,1.911,0.285,,,29.9732,145.3,46.2307,0.8232059,62.269669,-0.6654,1999 RD32,16.54,0.15,20.616,,,,
95,192642 (1999 RD32),2025-07-02 10:30:00,2460858.9375,,A,,,36.30774,19.8287,1.815,0.271,,,29.9731,145.5,46.371,0.8224202,62.270038,-0.613231,1999 RD32,16.54,0.15,20.616,,,,
96,192642 (1999 RD32),2025-07-02 10:45:00,2460858.947916667,,N,,,36.31096,19.83029,1.738,0.26,,,29.973,145.7,46.5112,0.8216837,62.273149,-0.558663,1999 RD32,16.54,0.15,20.616,,,,
97,192642 (1999 RD32),2025-07-02 11:00:00,2460858.958333333,,N,,,36.31418,19.83189,1.675,0.25,,,29.973,145.8,46.6513,0.8209991,62.27899,-0.501968,1999 RD32,16.54,0.15,20.616,,,,
98,192642 (1999 RD32),2025-07-02 11:15:00,2460858.96875,,C,,,36.31739,19.83349,1.626,0.243,,,29.9729,146.0,46.7911,0.8203687,62.287539,-0.44343,1999 RD32,16.54,0.15,20.616,,,,
99,192642 (1999 RD32),2025-07-02 22:15:00,2460859.427083333,,C,,m,36.4604,19.90245,999.0,,,,29.9715,151.3,51.1845,0.8381626,63.474585,0.1226464,1999 RD32,16.54,0.15,20.623,,,,
100,192642 (1999 RD32),2025-07-02 22:30:00,2460859.4375,,N,,m,36.46372,19.90402,999.0,,,,29.9715,151.4,51.2438,0.8386541,63.47122,0.0551654,1999 RD32,16.54,0.15,20.623,,,,
101,192642 (1999 RD32),2025-07-02 22:45:00,2460859.447916667,,N,,m,36.46704,19.90558,999.0,,,,29.9715,151.5,51.3029,0.8390954,63.465242,-0.014429,1999 RD32,16.54,0.15,20.623,,,,
102,192642 (1999 RD32),2025-07-02 23:00:00,2460859.458333333,,A,,m,36.47037,19.90715,999.0,,,,29.9716,151.6,51.3618,0.8394838,63.456679,-0.085881,1999 RD32,16.54,0.15,20.623,,,,
103,192642 (1999 RD32),2025-07-02 23:15:00,2460859.46875,,A,,m,36.47369,19.90872,999.0,,,,29.9716,151.7,51.4207,0.8398172,63.445565,-0.158927,1999 RD32,16.54,0.15,20.623,,,,
104,192642 (1999 RD32),2025-07-02 23:30:00,2460859.479166667,,,,m,36.47702,19.91029,999.0,,,,29.9717,151.7,51.4799,0.8400934,63.431946,-0.233299,1999 RD32,16.54,0.15,20.623,,,,
105,192642 (1999 RD32),2025-07-02 23:45:00,2460859.489583333,,,,m,36.48035,19.91186,999.0,,,,29.9717,151.8,51.5395,0.8403107,63.415875,-0.308724,1999 RD32,16.54,0.15,20.623,,,,
106,192642 (1999 RD32),2025-07-03 00:00:00,2460859.5,,,,m,36.48367,19.91343,999.0,,,,29.9718,151.9,51.5997,0.8404675,63.397417,-0.384927,1999 RD32,16.54,0.15,20.624,,,,
107,192642 (1999 RD32),2025-07-03 00:15:00,2460859.510416667,,,,m,36.487,19.915,999.0,,,,29.9718,152.0,51.6606,0.8405627,63.376644,-0.461629,1999 RD32,16.54,0.15,20.624,,,,
108,192642 (1999 RD32),2025-07-03 00:30:00,2460859.520833333,,,,m,36.49033,19.91658,999.0,,,,29.9719,152.1,51.7224,0.8405952,63.35364,-0.53855,1999 RD32,16.54,0.15,20.624,,,,
109,192642 (1999 RD32),2025-07-03 00:45:00,2460859.53125,,,,m,36.49366,19.91816,999.0,,,,29.9719,152.1,51.7853,0.8405642,63.328494,-0.615411,1999 RD32,16.54,0.15,20.624,,,,
110,192642 (1999 RD32),2025-07-03 01:00:00,2460859.541666667,,,,m,36.49698,19.91973,999.0,,,,29.972,152.2,51.8493,0.8404694,63.301304,-0.691931,1999 RD32,16.54,0.15,20.624,,,,
111,192642 (1999 RD32),2025-07-03 01:15:00,2460859.552083333,,,,m,36.50031,19.92131,999.0,,,,29.9721,152.3,51.9147,0.8403105,63.272178,-0.767832,1999 RD32,16.54,0.15,20.624,,,,
112,192642 (1999 RD32),2025-07-03 01:30:00,2460859.5625,,,,m,36.50363,19.92289,999.0,,,,29.9721,152.4,51.9816,0.8400877,63.241229,-0.842838,1999 RD32,16.54,0.15,20.624,,,,
113,192642 (1999 RD32),2025-07-03 01:45:00,2460859.572916667,,,,m,36.50695,19.92447,999.0,,,,29.9722,152.5,52.0502,0.8398013,63.208578,-0.916677,1999 RD32,16.54,0.15,20.625,,,,
114,192642 (1999 RD32),2025-07-03 02:00:00,2460859.583333333,,,,m,36.51027,19.92606,999.0,,,,29.9722,152.6,52.1204,0.839452,63.174353,-0.989079,1999 RD32,16.54,0.15,20.625,,,,
115,192642 (1999 RD32),2025-07-03 02:15:00,2460859.59375,,,,m,36.51359,19.92764,999.0,,,,29.9723,152.7,52.1926,0.8390407,63.138687,-1.059783,1999 RD32,16.54,0.15,20.625,,,,
116,192642 (1999 RD32),2025-07-03 02:30:00,2460859.604166667,,,,m,36.5169,19.92922,999.0,,,,29.9723,152.7,52.2667,0.8385686,63.101722,-1.128529,1999 RD32,16.54,0.15,20.625,,,,
117,192642 (1999 RD32),2025-07-03 02:45:00,2460859.614583333,,,,m,36.52021,19.93081,999.0,,,,29.9724,152.8,52.3429,0.8380371,63.063601,-1.195068,1999 RD32,16.54,0.15,20.625,,,,
118,192642 (1999 RD32),2025-07-03 03:00:00,2460859.625,,,,m,36.52352,19.9324,999.0,,,,29.9724,152.9,52.4212,0.8374478,63.024475,-1.259159,1999 RD32,16.54,0.15,20.625,,,,
119,192642 (1999 RD32),2025-07-03 03:15:00,2460859.635416667,,,,m,36.52682,19.93399,999.0,,,,29.9725,153.0,52.5018,0.8368029,62.984498,-1.320566,1999 RD32,16.54,0.15,20.625,,,,
120,192642 (1999 RD32),2025-07-03 03:30:00,2460859.645833333,,,,m,36.53012,19.93557,999.0,,,,29.9725,153.1,52.5847,0.8361043,62.94383,-1.379066,1999 RD32,16.54,0.15,20.626,,,,
121,192642 (1999 RD32),2025-07-03 03:45:00,2460859.65625,,,,m,36.53341,19.93716,999.0,,,,29.9725,153.2,52.67,0.8353546,62.902631,-1.434445,1999 RD32,16.54,0.15,20.626,,,,
122,192642 (1999 RD32),2025-07-03 04:00:00,2460859.666666667,,,,m,36.53671,19.93875,999.0,,,,29.9726,153.4,52.7578,0.8345562,62.861067,-1.486501,1999 RD32,16.54,0.15,20.626,,,,
123,192642 (1999 RD32),2025-07-03 04:15:00,2460859.677083333,,,,m,36.53999,19.94035,999.0,,,,29.9726,153.5,52.848,0.8337122,62.819305,-1.535045,1999 RD32,16.54,0.15,20.626,,,,
124,192642 (1999 RD32),2025-07-03 04:30:00,2460859.6875,,,,m,36.54328,19.94194,999.0,,,,29.9726,153.6,52.9407,0.8328253,62.777512,-1.579899,1999 RD32,16.54,0.15,20.626,,,,
125,192642 (1999 RD32),2025-07-03 04:45:00,2460859.697916667,,,,m,36.54655,19.94353,999.0,,,,29.9727,153.7,53.0359,0.8318989,62.73586,-1.620899,1999 RD32,16.54,0.15,20.626,,,,
126,192642 (1999 RD32),2025-07-03 05:00:00,2460859.708333333,,,,m,36.54983,19.94512,999.0,,,,29.9727,153.8,53.1337,0.8309362,62.694519,-1.657897,1999 RD32,16.54,0.15,20.626,,,,
127,192642 (1999 RD32),2025-07-03 05:15:00,2460859.71875,,,,m,36.55309,19.94672,999.0,,,,29.9727,153.9,53.234,0.8299408,62.653657,-1.69076,1999 RD32,16.54,0.15,20.627,,,,
128,192642 (1999 RD32),2025-07-03 05:30:00,2460859.729166667,,,,,36.55636,19.94831,999.0,,,,29.9727,154.1,53.3369,0.8289164,62.613446,-1.71937,1999 RD32,16.54,0.15,20.627,,,,
129,192642 (1999 RD32),2025-07-03 05:45:00,2460859.739583333,,,,,36.55961,19.9499,999.0,,,,29.9727,154.2,53.4422,0.8278665,62.574051,-1.743625,1999 RD32,16.54,0.15,20.627,,,,
130,192642 (1999 RD32),2025-07-03 06:00:00,2460859.75,,,,,36.56287,19.9515,999.0,,,,29.9727,154.3,53.55,0.8267952,62.535638,-1.763442,1999 RD32,16.54,0.15,20.627,,,,
131,192642 (1999 RD32),2025-07-03 06:15:00,2460859.760416667,,,,,36.56611,19.95309,999.0,,,,29.9727,154.4,53.6602,0.8257064,62.498371,-1.778756,1999 RD32,16.54,0.15,20.627,,,,
132,192642 (1999 RD32),2025-07-03 06:30:00,2460859.770833333,,,,,36.56935,19.95468,999.0,,,,29.9727,154.6,53.7728,0.8246041,62.462408,-1.789518,1999 RD32,16.54,0.15,20.627,,,,
133,192642 (1999 RD32),2025-07-03 06:45:00,2460859.78125,,,,,36.57259,19.95628,999.0,,,,29.9727,154.7,53.8878,0.8234923,62.427903,-1.795699,1999 RD32,16.54,0.15,20.627,,,,
134,192642 (1999 RD32),2025-07-03 07:00:00,2460859.791666667,,,,,36.57582,19.95787,999.0,,,,29.9727,154.8,54.005,0.8223752,62.395005,-1.79729,1999 RD32,16.54,0.15,20.627,,,,
135,192642 (1999 RD32),2025-07-03 07:15:00,2460859.802083333,,,,r,36.57904,19.95946,25.708,3.841,,,29.9727,155.0,54.1243,0.8212569,62.36386,-1.7943,1999 RD32,16.54,0.15,20.628,,,,
136,192642 (1999 RD32),2025-07-03 07:30:00,2460859.8125,,,,,36.58226,19.96105,12.651,1.89,,,29.9726,155.1,54.2458,0.8201416,62.334603,-1.786759,1999 RD32,16.54,0.15,20.628,,,,
137,192642 (1999 RD32),2025-07-03 07:45:00,2460859.822916667,,,,,36.58548,19.96264,8.014,1.197,,,29.9726,155.3,54.3692,0.8190334,62.307365,-1.774716,1999 RD32,16.54,0.15,20.628,,,,
138,192642 (1999 RD32),2025-07-03 08:00:00,2460859.833333333,,,,,36.58869,19.96423,5.822,0.87,,,29.9726,155.4,54.4946,0.8179363,62.282267,-1.758239,1999 RD32,16.54,0.15,20.628,,,,
139,192642 (1999 RD32),2025-07-03 08:15:00,2460859.84375,,,,,36.59189,19.96582,4.579,0.684,,,29.9726,155.6,54.6217,0.8168544,62.259425,-1.737419,1999 RD32,16.54,0.15,20.628,,,,
140,192642 (1999 RD32),2025-07-03 08:30:00,2460859.854166667,,,,,36.59509,19.96741,3.788,0.566,,,29.9725,155.7,54.7505,0.8157918,62.238941,-1.712363,1999 RD32,16.54,0.15,20.628,,,,
141,192642 (1999 RD32),2025-07-03 08:45:00,2460859.864583333,,,,,36.59829,19.969,3.246,0.485,,,29.9725,155.9,54.8809,0.8147523,62.220911,-1.6832,1999 RD32,16.54,0.15,20.628,,,,
142,192642 (1999 RD32),2025-07-03 09:00:00,2460859.875,,,,,36.60148,19.97059,2.854,0.426,,,29.9724,156.0,55.0127,0.8137397,62.205419,-1.650077,1999 RD32,16.54,0.15,20.629,,,,
143,192642 (1999 RD32),2025-07-03 09:15:00,2460859.885416667,,,,,36.60467,19.97217,2.56,0.383,,,29.9724,156.2,55.1458,0.8127578,62.192538,-1.613162,1999 RD32,16.54,0.15,20.629,,,,
144,192642 (1999 RD32),2025-07-03 09:30:00,2460859.895833333,,,,,36.60785,19.97375,2.334,0.349,,,29.9723,156.4,55.2801,0.81181,62.182331,-1.572638,1999 RD32,16.54,0.15,20.629,,,,
145,192642 (1999 RD32),2025-07-03 09:45:00,2460859.90625,,,,,36.61103,19.97534,2.155,0.322,,,29.9723,156.5,55.4154,0.8108999,62.174848,-1.528707,1999 RD32,16.54,0.15,20.629,,,,
146,192642 (1999 RD32),2025-07-03 10:00:00,2460859.916666667,,,,,36.6142,19.97692,2.013,0.301,,,29.9722,156.7,55.5515,0.8100307,62.170126,-1.48159,1999 RD32,16.54,0.15,20.629,,,,
147,192642 (1999 RD32),2025-07-03 10:15:00,2460859.927083333,,A,,,36.61738,19.9785,1.899,0.284,,,29.9721,156.8,55.6885,0.8092055,62.168192,-1.43152,1999 RD32,16.54,0.15,20.629,,,,
148,192642 (1999 RD32),2025-07-03 10:30:00,2460859.9375,,A,,,36.62054,19.98007,1.806,0.27,,,29.972,157.0,55.826,0.8084272,62.169057,-1.378749,1999 RD32,16.54,0.15,20.629,,,,
149,192642 (1999 RD32),2025-07-03 10:45:00,2460859.947916667,,N,,,36.62371,19.98165,1.731,0.259,,,29.972,157.2,55.9639,0.8076986,62.172722,-1.323539,1999 RD32,16.54,0.15,20.629,,,,
150,192642 (1999 RD32),2025-07-03 11:00:00,2460859.958333333,,N,,,36.62687,19.98323,1.671,0.25,,,29.9719,157.3,56.1022,0.8070222,62.179172,-1.266167,1999 RD32,16.54,0.15,20.63,,,,
151,192642 (1999 RD32),2025-07-03 11:15:00,2460859.96875,,C,,,36.63003,19.9848,1.624,0.243,,,29.9718,157.5,56.2405,0.8064002,62.188382,-1.206921,1999 RD32,16.54,0.15,20.63,,,,
152,192642 (1999 RD32),2025-07-03 22:15:00,2460860.427083333,,C,,m,36.77067,20.0528,999.0,,,,29.9696,163.1,60.7737,0.8243522,63.395103,-0.634875,1999 RD32,16.54,0.15,20.636,,,,
153,192642 (1999 RD32),2025-07-03 22:30:00,2460860.4375,,N,,m,36.77394,20.05435,999.0,,,,29.9697,163.1,60.8321,0.8248361,63.391051,-0.703321,1999 RD32,16.54,0.15,20.636,,,,
154,192642 (1999 RD32),2025-07-03 22:45:00,2460860.447916667,,N,,m,36.7772,20.05589,999.0,,,,29.9697,163.2,60.8897,0.8252693,63.384338,-0.773911,1999 RD32,16.54,0.15,20.636,,,,
155,192642 (1999 RD32),2025-07-03 23:00:00,2460860.458333333,,A,,m,36.78048,20.05744,999.0,,,,29.9697,163.3,60.9466,0.8256494,63.374991,-0.846385,1999 RD32,16.54,0.15,20.636,,,,
156,192642 (1999 RD32),2025-07-03 23:15:00,2460860.46875,,A,,m,36.78375,20.05898,999.0,,,,29.9698,163.4,61.0031,0.825974,63.363049,-0.920477,1999 RD32,16.54,0.15,20.636,,,,
157,192642 (1999 RD32),2025-07-03 23:30:00,2460860.479166667,,,,m,36.78702,20.06053,999.0,,,,29.9698,163.5,61.0592,0.8262412,63.348559,-0.995915,1999 RD32,16.54,0.15,20.636,,,,
158,192642 (1999 RD32),2025-07-03 23:45:00,2460860.489583333,,,,m,36.79029,20.06208,999.0,,,,29.9698,163.5,61.1152,0.8264493,63.33158,-1.072423,1999 RD32,16.54,0.15,20.637,,,,
159,192642 (1999 RD32),2025-07-04 00:00:00,2460860.5,,,,m,36.79357,20.06363,999.0,,,,29.9699,163.6,61.1711,0.8265968,63.312178,-1.149722,1999 RD32,16.54,0.15,20.637,,,,
160,192642 (1999 RD32),2025-07-04 00:15:00,2460860.510416667,,,,m,36.79684,20.06518,999.0,,,,29.9699,163.7,61.2273,0.8266824,63.290431,-1.22753,1999 RD32,16.54,0.15,20.637,,,,
161,192642 (1999 RD32),2025-07-04 00:30:00,2460860.520833333,,,,m,36.80011,20.06674,999.0,,,,29.9699,163.8,61.2838,0.8267052,63.266423,-1.305563,1999 RD32,16.54,0.15,20.637,,,,
162,192642 (1999 RD32),2025-07-04 00:45:00,2460860.53125,,,,m,36.80339,20.06829,999.0,,,,29.97,163.8,61.3408,0.8266645,63.240248,-1.383539,1999 RD32,16.54,0.15,20.637,,,,
163,192642 (1999 RD32),2025-07-04 01:00:00,2460860.541666667,,,,m,36.80666,20.06985,999.0,,,,29.97,163.9,61.3985,0.82656,63.212009,-1.461173,1999 RD32,16.54,0.15,20.637,,,,
164,192642 (1999 RD32),2025-07-04 01:15:00,2460860.552083333,,,,m,36.80993,20.07141,999.0,,,,29.97,164.0,61.4571,0.8263914,63.181816,-1.538184,1999 RD32,16.54,0.15,20.637,,,,
165,192642 (1999 RD32),2025-07-04 01:30:00,2460860.5625,,,,m,36.81319,20.07297,999.0,,,,29.9701,164.1,61.5166,0.8261589,63.149787,-1.614293,1999 RD32,16.54,0.15,20.638,,,,
166,192642 (1999 RD32),2025-07-04 01:45:00,2460860.572916667,,,,m,36.81646,20.07453,999.0,,,,29.9701,164.2,61.5773,0.825863,63.116045,-1.689223,1999 RD32,16.54,0.15,20.638,,,,
167,192642 (1999 RD32),2025-07-04 02:00:00,2460860.583333333,,,,m,36.81973,20.07609,999.0,,,,29.9701,164.2,61.6393,0.8255043,63.080724,-1.762703,1999 RD32,16.54,0.15,20.638,,,,
168,192642 (1999 RD32),2025-07-04 02:15:00,2460860.59375,,,,m,36.82299,20.07765,999.0,,,,29.9702,164.3,61.7028,0.8250838,63.04396,-1.834466,1999 RD32,16.54,0.15,20.638,,,,
169,192642 (1999 RD32),2025-07-04 02:30:00,2460860.604166667,,,,m,36.82625,20.07921,999.0,,,,29.9702,164.4,61.7677,0.8246027,63.005898,-1.904251,1999 RD32,16.54,0.15,20.638,,,,
170,192642 (1999 RD32),2025-07-04 02:45:00,2460860.614583333,,,,m,36.8295,20.08078,999.0,,,,29.9702,164.5,61.8344,0.8240625,62.966686,-1.971804,1999 RD32,16.54,0.15,20.638,,,,
171,192642 (1999 RD32),2025-07-04 03:00:00,2460860.625,,,,m,36.83275,20.08234,999.0,,,,29.9703,164.6,61.9029,0.8234649,62.926479,-2.036881,1999 RD32,16.54,0.15,20.638,,,,
172,192642 (1999 RD32),2025-07-04 03:15:00,2460860.635416667,,,,m,36.836,20.08391,999.0,,,,29.9703,164.7,61.9733,0.8228119,62.885435,-2.099244,1999 RD32,16.54,0.15,20.639,,,,
173,192642 (1999 RD32),2025-07-04 03:30:00,2460860.645833333,,,,m,36.83925,20.08548,999.0,,,,29.9703,164.8,62.0457,0.8221057,62.843717,-2.158666,1999 RD32,16.54,0.15,20.639,,,,
174,192642 (1999 RD32),2025-07-04 03:45:00,2460860.65625,,,,m,36.84249,20.08705,999.0,,,,29.9703,164.9,62.1202,0.8213487,62.801491,-2.214931,1999 RD32,16.54,0.15,20.639,,,,
175,192642 (1999 RD32),2025-07-04 04:00:00,2460860.666666667,,,,m,36.84572,20.08862,999.0,,,,29.9704,165.0,62.1969,0.8205435,62.758924,-2.267834,1999 RD32,16.54,0.15,20.639,,,,
176,192642 (1999 RD32),2025-07-04 04:15:00,2460860.677083333,,,,m,36.84895,20.09019,999.0,,,,29.9704,165.1,62.2759,0.8196931,62.716188,-2.317182,1999 RD32,16.54,0.15,20.639,,,,
177,192642 (1999 RD32),2025-07-04 04:30:00,2460860.6875,,,,m,36.85218,20.09176,999.0,,,,29.9704,165.2,62.3572,0.8188004,62.673455,-2.362795,1999 RD32,16.54,0.15,20.639,,,,
178,192642 (1999 RD32),2025-07-04 04:45:00,2460860.697916667,,,,m,36.8554,20.09333,999.0,,,,29.9704,165.3,62.4408,0.8178686,62.630898,-2.404508,1999 RD32,16.54,0.15,20.639,,,,
179,192642 (1999 RD32),2025-07-04 05:00:00,2460860.708333333,,,,m,36.85862,20.0949,999.0,,,,29.9704,165.4,62.5269,0.8169012,62.588692,-2.442169,1999 RD32,16.54,0.15,20.639,,,,
180,192642 (1999 RD32),2025-07-04 05:15:00,2460860.71875,,,,m,36.86183,20.09647,999.0,,,,29.9704,165.5,62.6153,0.8159016,62.547009,-2.475642,1999 RD32,16.54,0.15,20.64,,,,
181,192642 (1999 RD32),2025-07-04 05:30:00,2460860.729166667,,,,m,36.86504,20.09804,999.0,,,,29.9704,165.6,62.7063,0.8148734,62.506022,-2.504809,1999 RD32,16.54,0.15,20.64,,,,
182,192642 (1999 RD32),2025-07-04 05:45:00,2460860.739583333,,,,m,36.86824,20.09962,999.0,,,,29.9704,165.7,62.7997,0.8138206,62.465902,-2.529566,1999 RD32,16.54,0.15,20.64,,,,
183,192642 (1999 RD32),2025-07-04 06:00:00,2460860.75,,,,m,36.87144,20.10119,999.0,,,,29.9704,165.8,62.8956,0.8127468,62.426817,-2.549827,1999 RD32,16.54,0.15,20.64,,,,
184,192642 (1999 RD32),2025-07-04 06:15:00,2460860.760416667,,,,,36.87463,20.10276,999.0,,,,29.9703,165.9,62.9939,0.8116561,62.388933,-2.565526,1999 RD32,16.54,0.15,20.64,,,,
185,192642 (1999 RD32),2025-07-04 06:30:00,2460860.770833333,,,,,36.87782,20.10433,999.0,,,,29.9703,166.1,63.0947,0.8105525,62.35241,-2.576614,1999 RD32,16.54,0.15,20.64,,,,
186,192642 (1999 RD32),2025-07-04 06:45:00,2460860.78125,,,,,36.881,20.1059,999.0,,,,29.9703,166.2,63.1979,0.8094402,62.317407,-2.583059,1999 RD32,16.54,0.15,20.64,,,,
187,192642 (1999 RD32),2025-07-04 07:00:00,2460860.791666667,,,,r,36.88417,20.10747,999.0,,,,29.9703,166.3,63.3034,0.8083231,62.284073,-2.584853,1999 RD32,16.54,0.15,20.641,,,,
188,192642 (1999 RD32),2025-07-04 07:15:00,2460860.802083333,,,,,36.88734,20.10905,22.548,3.369,,,29.9702,166.5,63.4112,0.8072054,62.252556,-2.582003,1999 RD32,16.54,0.15,20.641,,,,
189,192642 (1999 RD32),2025-07-04 07:30:00,2460860.8125,,,,,36.89051,20.11062,11.652,1.741,,,29.9702,166.6,63.5213,0.8060914,62.222994,-2.574539,1999 RD32,16.54,0.15,20.641,,,,
190,192642 (1999 RD32),2025-07-04 07:45:00,2460860.822916667,,,,,36.89367,20.11218,7.585,1.133,,,29.9701,166.7,63.6336,0.804985,62.195518,-2.56251,1999 RD32,16.54,0.15,20.641,,,,
191,192642 (1999 RD32),2025-07-04 08:00:00,2460860.833333333,,,,,36.89682,20.11375,5.594,0.836,,,29.9701,166.9,63.748,0.8038904,62.170252,-2.545985,1999 RD32,16.54,0.15,20.641,,,,
192,192642 (1999 RD32),2025-07-04 08:15:00,2460860.84375,,,,,36.89997,20.11532,4.44,0.663,,,29.97,167.0,63.8644,0.8028116,62.14731,-2.525055,1999 RD32,16.54,0.15,20.641,,,,
193,192642 (1999 RD32),2025-07-04 08:30:00,2460860.854166667,,,,,36.90312,20.11689,3.697,0.552,,,29.97,167.1,63.9827,0.8017526,62.126797,-2.499827,1999 RD32,16.54,0.15,20.641,,,,
194,192642 (1999 RD32),2025-07-04 08:45:00,2460860.864583333,,,,,36.90626,20.11845,3.182,0.475,,,29.9699,167.3,64.1029,0.8007172,62.108807,-2.470433,1999 RD32,16.54,0.15,20.641,,,,
195,192642 (1999 RD32),2025-07-04 09:00:00,2460860.875,,,,,36.90939,20.12002,2.808,0.42,,,29.9699,167.4,64.2247,0.7997094,62.093426,-2.43702,1999 RD32,16.54,0.15,20.642,,,,
196,192642 (1999 RD32),2025-07-04 09:15:00,2460860.885416667,,,,,36.91252,20.12158,2.526,0.377,,,29.9698,167.6,64.3482,0.7987327,62.080727,-2.399757,1999 RD32,16.54,0.15,20.642,,,,
197,192642 (1999 RD32),2025-07-04 09:30:00,2460860.895833333,,,,,36.91565,20.12314,2.308,0.345,,,29.9697,167.7,64.4732,0.7977907,62.070769,-2.358831,1999 RD32,16.54,0.15,20.642,,,,
198,192642 (1999 RD32),2025-07-04 09:45:00,2460860.90625,,,,,36.91877,20.12471,2.136,0.319,,,29.9696,167.9,64.5996,0.7968869,62.063603,-2.314446,1999 RD32,16.54,0.15,20.642,,,,
199,192642 (1999 RD32),2025-07-04 10:00:00,2460860.916666667,,,,,36.92189,20.12626,1.998,0.299,,,29.9695,168.0,64.7271,0.7960243,62.059265,-2.266823,1999 RD32,16.54,0.15,20.642,,,,
